apt_name,price,address,station_distance,area,floor_plan,balcony,year
ガレリアドゥエル神田岩本町,7880万円,東京都千代田区岩本町２,都営新宿線「岩本町」徒歩4分,39.95m2（12.08坪）（壁芯）,1LDK,4.46m2,2023年9月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１,東京メトロ銀座線「赤坂見附」徒歩5分,45.9m2（壁芯）,1LDK,5.88m2,1983年10月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１,東京メトロ丸ノ内線「赤坂見附」徒歩5分,45.9m2（13.88坪）（壁芯）,1LDK,5.88m2,1983年10月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１-7-10,東京メトロ銀座線「赤坂見附」徒歩5分,45.9m2（13.88坪）（壁芯）,1LDK,5.88m2,1983年10月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１,東京メトロ銀座線「赤坂見附」徒歩5分,45.9m2（13.88坪）（壁芯）,1LDK,5.88m2,1983年10月
オープンレジデンシア代々木公園,7880万円,東京都渋谷区代々木５,小田急線「代々木八幡」徒歩6分,43.45m2（壁芯）,1LDK,-,2020年1月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１,東京メトロ丸ノ内線「赤坂見附」徒歩5分,45.9m2（13.88坪）（壁芯）,1LDK,5.88m2,1983年10月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１,東京メトロ丸ノ内線「赤坂見附」徒歩6分,45.9m2（壁芯）,1LDK,5.88m2,1983年10月
デュオ・スカーラ西麻布タワーWEST,7880万円,東京都港区西麻布１,東京メトロ日比谷線「六本木」徒歩5分,41.41m2（壁芯）,1DK,4.37m2,2003年11月
グランドメゾン元赤坂,7880万円,東京都港区元赤坂１,東京メトロ丸ノ内線「赤坂見附」徒歩5分,45.9m2（壁芯）,1LDK,5.88m2,1983年10月
Ｂｒｉｌｌｉａ月島四丁目,7890万円,東京都中央区月島４,都営大江戸線「月島」徒歩3分,41.3m2（壁芯）,1LDK,6.3m2,2024年11月
サンビューハイツ代々木,7898万円,東京都渋谷区代々木５-21-16,小田急線「参宮橋」徒歩7分,53.73m2（16.25坪）（壁芯）,1LDK,-,1979年3月
サンビューハイツ代々木,7898万円,東京都渋谷区代々木５,小田急線「参宮橋」徒歩7分,53.73m2（壁芯）,1LDK,-,1979年3月
サンビューハイツ代々木,7898万円,東京都渋谷区代々木５-21-16,小田急線「参宮橋」徒歩7分,61.86m2（18.71坪）（壁芯）,1LDK,8m2,1979年3月
グランドステージ初台,7950万円,東京都渋谷区本町３,都営大江戸線「西新宿五丁目」徒歩3分,77.52m2（23.44坪）（壁芯）,2LDK+S（納戸）,4.2m2,1998年11月
グランドステージ初台,7950万円,東京都渋谷区本町３,都営大江戸線「西新宿五丁目」徒歩3分,77.52m2（壁芯）,2LDK+S（納戸）,4.2m2,1998年11月
カインドステージ四谷三丁目,7970万円,東京都新宿区荒木町,東京メトロ丸ノ内線「四谷三丁目」徒歩4分,56.5m2（壁芯）,2LDK,3.36m2,1999年8月
シャンボール南麻布,7977万円,東京都港区南麻布３,東京メトロ南北線「白金高輪」徒歩11分,49.58m2（14.99坪）（壁芯）,1LDK+S（納戸）,2.35m2,1980年8月
ディアナコート文京本郷台,7980万円,東京都文京区湯島３,東京メトロ千代田線「湯島」徒歩2分,39.14m2（11.83坪）（壁芯）,1LDK,10.53m2,2017年9月
センチュリー初台,7980万円,東京都渋谷区初台１,京王新線「初台」徒歩2分,58.64m2（17.73坪）（壁芯）,2LDK,1.3m2,2017年2月
クオリア南麻布,7980万円,東京都港区南麻布４,東京メトロ日比谷線「広尾」徒歩4分,43.45m2（壁芯）,1LDK,5.67m2,2006年3月
ライフピア新宿中落合（複数線路利用可の資産性×202…,7980万円,東京都新宿区中落合２-8-24,西武新宿線「下落合」徒歩4分,57.58m2（17.41坪）（壁芯）,2LDK,6.09m2,2013年10月
三田聖坂ガーデンレジデンス,7980万円,東京都港区三田４,都営三田線「三田」徒歩6分,33.67m2（10.18坪）（壁芯）,1K,5.8m2,2023年6月
ジェイパーク芝浦ベイサイドスクエア,7980万円,東京都港区海岸２,新交通ゆりかもめ「日の出」徒歩3分,55.03m2（16.64坪）,1LDK,17.15m2,2000年7月
オープンレジデンス幡ヶ谷,7980万円,東京都渋谷区本町５,京王新線「幡ヶ谷」徒歩8分,65.72m2（19.88坪）,2LDK,2.4m2,2012年8月
イトーピアエステシオン千駄木,7980万円,東京都文京区千駄木３,東京メトロ千代田線「千駄木」徒歩2分,73.13m2（壁芯）,2LDK,8.18m2,1989年3月
ザ・パークハウス西新宿タワー60,7980万円,東京都新宿区西新宿５,都営大江戸線「西新宿五丁目」徒歩7分,35.66m2（10.78坪）（壁芯）,ワンルーム,10.54m2,2017年8月
小石川安藤坂東方マンション,7980万円,東京都文京区春日１,東京メトロ丸ノ内線「後楽園」徒歩7分,74.05m2（壁芯）,2LDK+S（納戸）,5.8m2,1977年5月
フォルトゥナ日本橋,7980万円,東京都中央区日本橋小舟町,東京メトロ銀座線「三越前」徒歩7分,45.17m2（壁芯）,1LDK,5.33m2,2001年3月
ガーデンアルバ幡ヶ谷,7980万円,東京都渋谷区幡ヶ谷２,京王新線「幡ヶ谷」徒歩5分,61.87m2（18.71坪）（壁芯）,1LDK+S（納戸）,5.92m2,1995年1月
リビオレゾン三田,7980万円,東京都港区芝５,都営三田線「三田」徒歩4分,34.54m2（壁芯）,1LDK,4.54m2,2023年2月
シエン・コンドミニオ,7980万円,東京都新宿区百人町２,ＪＲ中央線「大久保」徒歩5分,64.84m2（19.61坪）（壁芯）,2LDK,10.65m2,2000年11月
阿保日興ロイヤルパレス二番町,7980万円,東京都千代田区二番町3-4,東京メトロ有楽町線「麹町」徒歩1分,54.32m2（16.43坪）（壁芯）,2LDK,2.7m2,1980年1月
プリンスハイツ西早稲田,7980万円,東京都新宿区西早稲田２,東京メトロ副都心線「西早稲田」徒歩7分,72.5m2（21.93坪）（壁芯）,3LDK,2.79m2,1999年3月
レックス赤坂レジデンス,7980万円,東京都港区赤坂２,東京メトロ千代田線「赤坂」徒歩3分,38.09m2（11.52坪）（壁芯）,1LDK,3.51m2,2003年2月
クオリア代々木,7980万円,東京都渋谷区千駄ヶ谷４,ＪＲ山手線「代々木」徒歩4分,35.17m2（10.63坪）（壁芯）,1LDK,5.91m2,2005年2月
レフィール銀座フロント,7980万円,東京都中央区築地４,東京メトロ日比谷線「東銀座」徒歩4分,41.17m2（12.45坪）（壁芯）,1LDK,6.02m2,2005年2月
アスデュール日本橋人形町,7980万円,東京都中央区日本橋堀留町２,東京メトロ日比谷線「人形町」徒歩2分,41.05m2（壁芯）,1LDK,6.22m2,2019年11月
シティハウス東京八重洲通り,7980万円,東京都中央区新川２,東京メトロ日比谷線「八丁堀」徒歩3分,40m2（壁芯）,1LDK,3.74m2,2019年11月
ベラカーサ秋葉原,7980万円,東京都千代田区神田佐久間町４,ＪＲ総武線「秋葉原」徒歩7分,56.47m2（壁芯）,1LDK,5.6m2,2006年3月
クオリア後楽園,7980万円,東京都文京区後楽２,東京メトロ丸ノ内線「後楽園」徒歩6分,55.45m2（壁芯）,1LDK,4.24m2,2004年3月
ブランシエラおとめ山公園,7980万円,東京都新宿区下落合２,東京メトロ東西線「高田馬場」徒歩7分,49.63m2（壁芯）,2LDK,4.96m2,2014年2月
マンション白金台,7980万円,東京都港区白金台３,東京メトロ南北線「白金台」徒歩3分,52.4m2（壁芯）,1LDK+S（納戸）,6.77m2,1977年9月
ディアハイム根津,7980万円,東京都文京区根津２,東京メトロ千代田線「根津」徒歩4分,65.02m2（19.66坪）（壁芯）,2LDK,5.22m2,2001年4月
川口アパートメント,7980万円,東京都文京区春日２,東京メトロ丸ノ内線「後楽園」徒歩10分,146.85m2（44.42坪）（壁芯）,3LDK+S（納戸）,-,1964年9月
セブンハウス目白,7990万円,東京都新宿区下落合３,ＪＲ山手線「目白」徒歩9分,72.65m2（21.97坪）（壁芯）,1LDK,-,2011年3月
南平台セントラルハイツ,7990万円,東京都渋谷区南平台町,ＪＲ山手線「渋谷」徒歩10分,69.87m2（壁芯）,2LDK+S（納戸）,14.14m2,1972年6月
小石川ハイツ,7990万円,東京都文京区小石川５,東京メトロ丸ノ内線「茗荷谷」徒歩6分,77.8m2（23.53坪）,3LDK,1m2,1983年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２-６,東京メトロ有楽町線「麹町」徒歩3分,41.28m2（12.48坪）（壁芯）,1LDK,6.02m2,2003年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２,東京メトロ半蔵門線「半蔵門」徒歩3分,41.28m2（壁芯）,1LDK,6.02m2,2003年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２,東京メトロ半蔵門線「半蔵門」徒歩3分,41.28m2（壁芯）,1LDK,6.02m2,2003年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２,東京メトロ有楽町線「麹町」徒歩3分,41.28m2（12.48坪）（壁芯）,1LDK,6.02m2,2003年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２,東京メトロ半蔵門線「半蔵門」徒歩3分,41.28m2（壁芯）,1LDK,6.02m2,2003年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２-6,東京メトロ半蔵門線「半蔵門」徒歩3分,41.28m2（壁芯）,1LDK,6.02m2,2003年6月
デュオ・スカーラ麹町,7990万円,東京都千代田区麹町２,東京メトロ半蔵門線「半蔵門」徒歩3分,41.28m2（12.48坪）（壁芯）,1LDK,6.02m2,2003年6月
ニュー九段マンション,7998万円,東京都千代田区九段南４,都営新宿線「市ケ谷」徒歩2分,59.95m2（18.13坪）（壁芯）,3LDK,5.5m2,1970年10月
ニュー九段マンション,7998万円,東京都千代田区九段南４-6-13,東京メトロ有楽町線「市ケ谷」徒歩2分,59.95m2（18.13坪）（壁芯）,3LDK,5.5m2,1970年10月
マンション麻布三の橋,7998万円,東京都港区南麻布２-10-10,都営三田線「白金高輪」徒歩7分,61.66m2（18.65坪）（壁芯）,2LDK,8.25m2,1980年11月
ニュー九段マンション,7998万円,東京都千代田区九段南４-6-13,ＪＲ総武線「市ケ谷」徒歩2分,59.95m2（18.13坪）（壁芯）,3LDK,5.5m2,1970年10月
マンション麻布三の橋,7998万円,東京都港区南麻布２,都営三田線「白金高輪」徒歩7分,61.66m2（18.65坪）（壁芯）,2LDK,8.25m2,1980年11月
ニュー九段マンション,7998万円,東京都千代田区九段南４-6-13,ＪＲ総武線「市ケ谷」徒歩2分,59.95m2（18.13坪）（壁芯）,3LDK,5.5m2,1970年10月
ニュー九段マンション,7998万円,東京都千代田区九段南４,都営新宿線「市ケ谷」徒歩2分,64.72m2（19.57坪）（壁芯）,1DK+S（納戸）,1m2,1970年10月
ニュー九段マンション,7998万円,東京都千代田区九段南４,都営新宿線「市ケ谷」徒歩2分,59.95m2,3LDK,5.5m2,1970年10月
マンション麻布三の橋,7998万円,東京都港区南麻布２-10-10,都営三田線「白金高輪」徒歩7分,61.66m2（壁芯）,2LDK,8.25m2,1980年11月
ニュー九段マンション,7998万円,東京都千代田区九段南４-6-13,東京メトロ有楽町線「市ケ谷」徒歩2分,59.95m2（壁芯）,3LDK,5.5m2,1970年10月
ニュー九段マンション,7998万円,東京都千代田区九段南４-6-13,ＪＲ総武線「市ケ谷」徒歩2分,59.95m2（18.13坪）（壁芯）,3LDK,5.5m2,1970年10月
ニュー九段マンション,7998万円,東京都千代田区九段南４,東京メトロ有楽町線「市ケ谷」徒歩2分,59.95m2（壁芯）,3LDK,5.5m2,1970年10月
マンション麻布三の橋,7998万円,東京都港区南麻布２,東京メトロ南北線「白金高輪」徒歩6分,61.66m2（18.65坪）（壁芯）,2DK,8.25m2,1980年11月
グロ一イン新宿御苑,7999万円,東京都新宿区新宿１,東京メトロ丸ノ内線「新宿御苑前」徒歩3分,55.08m2（壁芯）,1LDK+S（納戸）,7.14m2,1985年12月
白金グランドハイツ,7999万円,東京都港区白金４,東京メトロ南北線「白金高輪」徒歩7分,54m2（壁芯）,2LDK,7.02m2,1983年3月
ルモン広尾,7999万円,東京都渋谷区広尾１,ＪＲ山手線「恵比寿」徒歩3分,46.98m2（壁芯）,2LDK,3.36m2,1979年8月
PARK LANE渋谷本町,7999万円,東京都渋谷区本町４,都営大江戸線「西新宿五丁目」徒歩5分,51.07m2（壁芯）,1LDK,3.57m2,2009年3月
グローイン新宿御苑,7999万円,東京都新宿区新宿１,東京メトロ丸ノ内線「新宿御苑前」徒歩3分,55.08m2（壁芯）,1LDK+S（納戸）,7.14m2,1985年12月
ＰＡＲＫ　ＬＡＮＥ　渋谷本町,7999万円,東京都渋谷区本町４-8-13,都営大江戸線「西新宿五丁目」徒歩5分,51.07m2（15.44坪）（壁芯）,1LDK,3.57m2,2009年3月
グローイン新宿御苑,7999万円,東京都新宿区新宿１-23-6,東京メトロ丸ノ内線「新宿御苑前」徒歩3分,55.08m2（16.66坪）（壁芯）,1LDK+S（納戸）,7.14m2,1985年12月
白金グランドハイツ,7999万円,東京都港区白金４-2-8,東京メトロ南北線「白金高輪」徒歩7分,54m2（16.33坪）,2LDK,7.02m2,1983年3月
グローイン新宿御苑,7999万円,東京都新宿区新宿１,東京メトロ丸ノ内線「新宿御苑前」徒歩3分,55.08m2（壁芯）,1LDK+S（納戸）,7.14m2,1985年12月
白金グランドハイツ,7999万円,東京都港区白金４,都営三田線「白金高輪」徒歩7分,54m2（16.33坪）（壁芯）,2LDK,7.02m2,1983年3月
ルモン広尾,7999万円,東京都渋谷区広尾１,ＪＲ山手線「恵比寿」徒歩3分,46.98m2（14.21坪）（壁芯）,2LDK,3.36m2,1979年8月
シティタワー新宿新都心,8000万円,東京都新宿区西新宿４,都営大江戸線「西新宿五丁目」徒歩2分,37.05m2（11.20坪）（壁芯）,1LDK,6.13m2,2005年2月
イトーピアエステシオン千駄木,8000万円,東京都文京区千駄木３,東京メトロ千代田線「千駄木」徒歩2分,73.13m2（登記）,2LDK,8.18m2,1989年3月
ノア芝大門,8000万円,東京都港区芝大門１,都営大江戸線「大門」徒歩2分,56.63m2（17.13坪）（壁芯）,ワンルーム,13.86m2,1983年1月
チュリス氷川坂,8080万円,東京都港区赤坂６,東京メトロ千代田線「赤坂」徒歩10分,55.26m2（壁芯）,1LDK,3.29m2,1978年3月
マンションアクロス代々木,8100万円,東京都渋谷区代々木３,小田急線「参宮橋」徒歩3分,50.86m2（壁芯）,2LDK,-,1995年10月
イニシアイオ高田馬場,8190万円,東京都新宿区高田馬場３-18-22,ＪＲ山手線「高田馬場」徒歩9分,58.19m2（17.60坪）,2LDK,6.36m2,2012年2月
イニシアイオ高田馬場,8190万円,東京都新宿区高田馬場３-18-22,ＪＲ山手線「高田馬場」徒歩11分,58.19m2（壁芯）,2LDK,6.36m2,2012年2月
イニシアイオ高田馬場,8190万円,東京都新宿区高田馬場３-１８－２２,ＪＲ山手線「高田馬場」徒歩9分,58.19m2（17.60坪）（壁芯）,2LDK,6.36m2,2012年2月
イニシアイオ高田馬場,8190万円,東京都新宿区高田馬場３-18-22,ＪＲ山手線「高田馬場」徒歩13分,58.19m2（17.60坪）（壁芯）,2LDK,6.36m2,2012年2月
イニシアイオ高田馬場,8190万円,東京都新宿区高田馬場３-18-22,西武新宿線「下落合」徒歩6分,58.19m2（17.60坪）（壁芯）,2LDK,6.36m2,2012年2月
イニシアイオ高田馬場,8190万円,東京都新宿区高田馬場３-18-22,西武新宿線「下落合」徒歩6分,58.19m2（17.60坪）（壁芯）,2LDK,6.36m2,2012年2月
サンクタス市ヶ谷富久町ウエストテラス,8200万円,東京都新宿区富久町,都営新宿線「曙橋」徒歩7分,66.71m2（壁芯）,1LDK+S（納戸）,3.97m2,2009年10月
ノア芝大門,8200万円,東京都港区芝大門１-4-4,都営浅草線「大門」徒歩3分,54.42m2（壁芯）,3K,13.86m2,1983年1月
ノア芝大門,8200万円,東京都港区芝大門１-4-4,都営大江戸線「大門」徒歩2分,54.42m2（壁芯）,3K,13.86m2,1983年1月
アンバサダー六本木,8260万円,東京都港区六本木３,東京メトロ南北線「六本木一丁目」徒歩4分,56.01m2（壁芯）,1LDK+S（納戸）,2.43m2,1979年2月
ライオンズプラザ初台グランフォート,8280万円,東京都渋谷区初台１,京王新線「初台」徒歩6分,68.94m2（20.85坪）（壁芯）,2LDK,2.82m2,2004年2月
根津シティタワー,8280万円,東京都文京区根津２,東京メトロ千代田線「根津」徒歩5分,55.03m2（16.64坪）（壁芯）,1LDK,5.04m2,1998年6月
