apt_name,total Price,prefecture,city,town,line,station,way,walking time,area [m2],room,L,D,K,S,balcony [m2],date_month,age,population,price/m2,count,popularity
オープンレジデンシア表参道神宮前ザ・ハウス,170000000,東京,渋谷,神宮前３-5-6,東京メトロ銀座線,表参道,徒歩,5,60.04,2,1,1,1,0,8.894773996952768,8,7,231402.0,2831445.702864757,1208,0.5220352460220741
ワールドシティタワーズ　アクアタワー,170000000,東京,港,港南４,東京モノレール,天王洲アイル,徒歩,8,80.21,2,1,1,1,0,8.88,10,20,267780.0,2119436.47924199,1955,0.7300769288221675
クリオレミントンハウス文京播磨坂,172800000,東京,文京,小日向４,東京メトロ丸ノ内線,茗荷谷,徒歩,4,102.46,2,1,1,1,0,21.91,8,22,235345.0,1686511.809486629,644,0.27364082517155663
ザ・パークハウス晴海タワーズ　ティアロレジデンス,172800000,東京,中央,晴海２,都営大江戸線,勝どき,徒歩,14,73.48,3,1,1,1,0,13.81,3,9,187404.0,2351660.3157321718,1127,0.6013745704467355
ＭＩＤ　ＴＯＷＥＲ　ＧＲＡＮＤ,172800000,東京,中央,月島１,東京メトロ有楽町線,月島,徒歩,2,66.83,2,1,1,1,0,7.65,10,5,187404.0,2585665.1204548855,1127,0.6013745704467355
ロイヤルステージ市ヶ谷,173000000,東京,新宿,市谷砂土原町３,東京メトロ有楽町線,市ケ谷,徒歩,4,129.37,3,1,1,1,0,8.6,6,29,352717.0,1337249.7487825616,1294,0.36686635461290495
代官山アドレス ザ・レジデンスウエスト,173000000,東京,渋谷,代官山町,東急東横線,代官山,徒歩,1,43.44,1,0,0,0,0,8.894773996952768,8,25,231402.0,3982504.6040515658,1208,0.5220352460220741
代官山アドレス　ザ・レジデンスウエストＥ棟,173000000,東京,渋谷,代官山町,東急東横線,代官山,徒歩,1,43.44,1,0,0,0,0,8.894773996952768,8,25,231402.0,3982504.6040515658,1208,0.5220352460220741
常盤松ハウス,174800000,東京,港,南青山７,東京メトロ銀座線,表参道,徒歩,11,58.33,1,1,1,1,0,10.0,4,4,267780.0,2996742.671009772,1955,0.7300769288221675
カトルズ代官山,175000000,東京,渋谷,代官山町,東急東横線,代官山,徒歩,4,71.26,2,1,1,1,0,2.97,11,27,231402.0,2455795.6777996067,1208,0.5220352460220741
アルビオ・ザ・タワー千代田飯田橋,175000000,東京,千代田,飯田橋４,東京メトロ東西線,飯田橋,徒歩,2,61.01,1,1,1,1,0,4.98,1,4,68835.0,2868382.232420915,323,0.46923803297740974
ブランズタワー芝浦,175000000,東京,港,芝浦２,ＪＲ山手線,田町,徒歩,8,61.06,2,1,1,1,0,9.53,8,4,267780.0,2866033.409760891,1955,0.7300769288221675
プラウド市ヶ谷南町ディアージュ,175000000,東京,新宿,南町,都営大江戸線,牛込神楽坂,徒歩,4,86.23,1,1,1,1,1,9.69,5,11,352717.0,2029456.1057636552,1294,0.36686635461290495
パークホームズ千代田淡路町,175000000,東京,千代田,神田須田町１,東京メトロ丸ノ内線,淡路町,徒歩,3,58.17,2,1,1,1,0,6.6,9,7,68835.0,3008423.5860409145,323,0.46923803297740974
カトルズ代官山,175000000,東京,渋谷,代官山町,東急東横線,代官山,徒歩,4,71.26,2,1,1,1,0,2.97,11,27,231402.0,2455795.6777996067,1208,0.5220352460220741
ザ・パークハウス西新宿タワー６０,175000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,7,72.95,2,1,1,1,0,11.29,8,8,352717.0,2398903.3584647016,1294,0.36686635461290495
ワールドシティタワーズ　ブリーズタワー,175000000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,80.54,2,1,1,1,0,6.8,10,19,267780.0,2172833.3747206354,1955,0.7300769288221675
カトルズ代官山,175000000,東京,渋谷,代官山町,東急東横線,代官山,徒歩,4,71.26,2,1,1,1,0,2.97,11,27,231402.0,2455795.6777996067,1208,0.5220352460220741
ワールドシティタワーズ　アクアタワー,175000000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,80.53,2,1,1,1,0,8.894773996952768,10,20,267780.0,2173103.1913572582,1955,0.7300769288221675
富久クロスコンフォートタワー,175000000,東京,新宿,富久町15-1,東京メトロ丸ノ内線,新宿御苑前,徒歩,7,60.0,1,1,1,1,1,10.95,3,10,352717.0,2916666.6666666665,1294,0.36686635461290495
アトラス恵比寿景丘,175000000,東京,渋谷,恵比寿４,ＪＲ山手線,恵比寿,徒歩,6,47.74,1,1,1,1,0,13.58,3,2,231402.0,3665689.149560117,1208,0.5220352460220741
南青山サマリヤマンション,178000000,東京,港,南青山２,東京メトロ銀座線,青山一丁目,徒歩,4,132.84,3,1,1,1,0,19.44,9,49,267780.0,1339957.8440228847,1955,0.7300769288221675
麻布台パークハウス,178000000,東京,港,麻布台２-1-2,都営大江戸線,麻布十番,徒歩,6,62.01,1,1,1,1,0,6.14,1,14,267780.0,2870504.7572972104,1955,0.7300769288221675
パークタワー晴海　,178000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,82.27,2,1,1,1,0,18.49,10,6,187404.0,2163607.6334022125,1127,0.6013745704467355
南青山サマリヤマンション,178000000,東京,港,南青山２,東京メトロ銀座線,青山一丁目,徒歩,4,132.84,3,1,1,1,0,19.44,9,49,267780.0,1339957.8440228847,1955,0.7300769288221675
松濤ＥＡＳＴ,178000000,東京,渋谷,松濤１,ＪＲ山手線,渋谷,徒歩,7,82.56,2,1,1,1,0,4.49,8,24,231402.0,2156007.7519379845,1208,0.5220352460220741
パークタワー晴海,178000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,82.27,2,1,1,1,0,18.49,2,6,187404.0,2163607.6334022125,1127,0.6013745704467355
パークホームズ本郷東大前,178000000,東京,文京,本郷６-18-1,東京メトロ南北線,東大前,徒歩,5,67.88,3,1,1,1,0,6.15,10,12,235345.0,2622274.602239246,644,0.27364082517155663
ワールドシティタワーズ　アクアタワー,178000000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,81.63,3,1,1,1,0,12.87,10,20,267780.0,2180570.868553228,1955,0.7300769288221675
パークタワー晴海,178000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,82.27,2,1,1,1,0,18.49,10,6,187404.0,2163607.6334022125,1127,0.6013745704467355
パークタワー晴海,178000000,東京,中央,晴海２-2-42,都営大江戸線,勝どき,徒歩,10,82.27,2,1,1,1,0,8.894773996952768,10,6,187404.0,2163607.6334022125,1127,0.6013745704467355
インペリアルガーデン,178000000,東京,文京,千石２,都営三田線,千石,徒歩,9,75.24,3,1,1,1,0,36.46,1,10,235345.0,2365762.892078682,644,0.27364082517155663
パークホームズ本郷東大前,178000000,東京,文京,本郷６,東京メトロ南北線,東大前,徒歩,5,67.88,3,1,1,1,0,6.15,10,12,235345.0,2622274.602239246,644,0.27364082517155663
プレミスト日本橋浜町公園,178000000,東京,中央,日本橋浜町２,都営新宿線,浜町,徒歩,3,83.17,3,1,1,1,0,10.7,7,8,187404.0,2140194.7817722736,1127,0.6013745704467355
オープンレジデンシア南青山イーストテラス,178000000,東京,港,南青山２,東京メトロ銀座線,外苑前,徒歩,4,70.04,2,1,1,1,0,8.894773996952768,9,12,267780.0,2541404.9114791546,1955,0.7300769288221675
勝どきザ・タワー,178000000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,6,72.09,3,1,1,1,0,11.95,11,9,187404.0,2469135.8024691357,1127,0.6013745704467355
THE　TOKYO　TOWERS　MIDTOWER,178000000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,6,88.14,2,1,1,1,0,11.12,1,17,187404.0,2019514.4088949398,1127,0.6013745704467355
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,東京メトロ丸ノ内線,後楽園,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス(3階/7階建),178400000,東京,文京,小石川３,東京メトロ南北線,後楽園,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
「ご成約プレゼント対象」ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３-２５－８,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３-25-8,都営三田線,春日,徒歩,8,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営大江戸線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,3,6,235345.0,2485718.2666852446,644,0.27364082517155663
ドゥ・トゥール　ＥＡＳＴ,179000000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,5,70.98,2,1,1,1,0,5.08,10,10,187404.0,2521837.1372217527,1127,0.6013745704467355
勝どきビュータワー,179000000,東京,中央,勝どき１,都営大江戸線,勝どき,徒歩,1,67.04,2,1,1,1,0,1.0,11,15,187404.0,2670047.7326968974,1127,0.6013745704467355
ドゥ・トゥール WEST棟,179500000,東京,中央,晴海３-13-2,都営大江戸線,勝どき,徒歩,5,70.7,2,1,1,1,1,5.08,9,10,187404.0,2538896.746817539,1127,0.6013745704467355
クレヴィア神楽坂,179500000,東京,新宿,西五軒町,東京メトロ東西線,神楽坂,徒歩,6,89.77,3,1,1,1,0,4.66,9,12,352717.0,1999554.4168430434,1294,0.36686635461290495
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,ＪＲ山手線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,ＪＲ山手線,渋谷,徒歩,9,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ銀座線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
六本木ヒルズレジデンス,179800000,東京,港,六本木６,都営大江戸線,麻布十番,徒歩,6,35.58,1,0,0,1,0,4.0,4,22,267780.0,5053400.786958966,1955,0.7300769288221675
グランリビオ表参道,179800000,東京,渋谷,渋谷２,ＪＲ山手線,渋谷,徒歩,8,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
DEUX TOURS(ドゥ・トゥール) ,179800000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,5,70.98,2,1,1,1,0,5.08,9,10,187404.0,2533107.9177233023,1127,0.6013745704467355
THE TOKYO TOWERS 東京タワーズSEA,179800000,東京,中央,勝どき６-3-1,都営大江戸線,勝どき,徒歩,7,82.78,3,1,1,1,0,8.22,1,17,187404.0,2172022.2275912054,1127,0.6013745704467355
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
ザ・パークハウス晴海タワーズ ティアロレジデンス,179800000,東京,中央,晴海２-108,都営大江戸線,勝どき,徒歩,10,73.12,2,1,1,1,0,13.81,3,9,187404.0,2458971.553610503,1127,0.6013745704467355
エフローレ日本橋,179800000,東京,中央,日本橋大伝馬町,東京メトロ日比谷線,小伝馬町,徒歩,4,76.47,3,1,1,1,0,6.56,9,23,187404.0,2351248.855760429,1127,0.6013745704467355
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ銀座線,渋谷,徒歩,7,54.09,2,1,1,1,0,8.894773996952768,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２-７－６,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,8,54.09,2,1,1,1,0,11.61,6,1,231402.0,3324089.48049547,1208,0.5220352460220741
ザ・パークハウス市ヶ谷,179800000,東京,新宿,市谷本村町,ＪＲ総武線,市ケ谷,徒歩,6,64.21,2,1,1,1,1,8.91,11,5,352717.0,2800186.886777761,1294,0.36686635461290495
センチュリーパークタワー,179800000,東京,中央,佃２,東京メトロ有楽町線,月島,徒歩,9,78.11,2,1,1,1,0,8.25,1,26,187404.0,2301881.961336577,1127,0.6013745704467355
ブランズ牛込柳町,179800000,東京,新宿,弁天町,都営大江戸線,牛込柳町,徒歩,5,72.17,2,1,1,1,1,8.894773996952768,12,2,352717.0,2491339.8919218513,1294,0.36686635461290495
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,179800000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,6,86.86,3,1,1,1,0,7.39,1,17,187404.0,2069997.697444163,1127,0.6013745704467355
オープンレジデンシア恵比寿コート,179800000,東京,渋谷,恵比寿２,ＪＲ山手線,恵比寿,徒歩,12,64.4,3,1,1,1,0,5.62,8,2,231402.0,2791925.465838509,1208,0.5220352460220741
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＳＥＡ　ＴＯＷＥＲ,179800000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,8,84.06,2,1,1,1,0,7.11,1,17,187404.0,2138948.3702117535,1127,0.6013745704467355
THE TOKYO TOWERS SEA TOWER,179800000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,8,84.06,2,1,1,1,0,7.11,1,17,187404.0,2138948.3702117535,1127,0.6013745704467355
晴海アイランドトリトンスクエアビュータワー,179980000,東京,中央,晴海１,都営大江戸線,月島,徒歩,6,101.86,3,1,1,1,0,33.0,2,27,187404.0,1766935.0088356568,1127,0.6013745704467355
【クラッシィスイート赤坂】赤坂駅徒歩4分、南向き、眺…,180000000,東京,港,赤坂２,東京メトロ千代田線,赤坂,徒歩,4,55.92,2,1,1,1,0,9.34,2,12,267780.0,3218884.1201716736,1955,0.7300769288221675
シティフロントタワー,180000000,東京,中央,佃１,東京メトロ有楽町線,月島,徒歩,6,113.38,1,1,1,1,0,7.58,8,34,187404.0,1587581.5840536251,1127,0.6013745704467355
HARUMI FLAG SEA VILLAGE D棟,180000000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,18,85.73,2,1,1,1,0,16.78,11,2,187404.0,2099615.0705703953,1127,0.6013745704467355
パークコート渋谷ザタワー,180000000,東京,渋谷,宇田川町,東急東横線,渋谷,徒歩,8,65.93,2,1,1,1,0,8.75,7,5,231402.0,2730168.3603822235,1208,0.5220352460220741
パークタワー晴海,180000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,72.86,3,1,1,1,0,13.56,2,6,187404.0,2470491.3532802635,1127,0.6013745704467355
クラッシィタワー新宿御苑,180000000,東京,新宿,四谷４,東京メトロ丸ノ内線,新宿御苑前,徒歩,3,54.48,2,1,1,1,0,14.91,11,1,352717.0,3303964.7577092513,1294,0.36686635461290495
パークタワー西新宿,180000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,61.71,2,1,1,1,0,10.3,11,1,352717.0,2916869.2270296547,1294,0.36686635461290495
ランドステージ渋谷,180000000,東京,渋谷,円山町10-12,京王井の頭線,神泉,徒歩,3,97.26,2,1,1,1,0,5.86,5,37,231402.0,1850709.4386181368,1208,0.5220352460220741
パークタワー勝どき サウス,182000000,東京,中央,勝どき４,都営大江戸線,勝どき,徒歩,2,57.99,2,1,1,1,0,10.65,8,2,187404.0,3138472.1503707534,1127,0.6013745704467355
キャピタルマークタワー,182800000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,8,71.25,2,1,1,1,1,9.81,10,18,267780.0,2565614.035087719,1955,0.7300769288221675
南平台ハウス,183800000,東京,渋谷,南平台町,ＪＲ山手線,渋谷,徒歩,8,64.04,1,1,1,1,1,5.49,3,23,231402.0,2870081.199250468,1208,0.5220352460220741
南平台ハウス,183800000,東京,渋谷,南平台町,ＪＲ山手線,渋谷,徒歩,8,64.04,1,1,1,1,0,5.49,3,23,231402.0,2870081.199250468,1208,0.5220352460220741
アトラス白金台レジデンス,183800000,東京,港,白金台２,東京メトロ南北線,白金台,徒歩,9,70.02,3,1,1,1,0,10.82,6,1,267780.0,2624964.2959154528,1955,0.7300769288221675
ザ・パークハウス西新宿タワー60,184000000,東京,新宿,西新宿５,東京メトロ丸ノ内線,西新宿,徒歩,9,78.96,3,1,1,1,0,12.77,8,8,352717.0,2330293.819655522,1294,0.36686635461290495
パークタワー西新宿,184000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,11,1,352717.0,2959150.8523641042,1294,0.36686635461290495
パークタワー西新宿,184000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,11,1,352717.0,2959150.8523641042,1294,0.36686635461290495
ライオンズ四谷タワーゲート,184000000,東京,新宿,四谷４,東京メトロ丸ノ内線,四谷三丁目,徒歩,5,79.02,3,1,1,1,0,4.22,5,18,352717.0,2328524.4241964063,1294,0.36686635461290495
パークタワー西新宿,184000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,11,1,352717.0,2959150.8523641042,1294,0.36686635461290495
ワールドシティタワーズ　キャピタルタワー,184800000,東京,港,港南４,ＪＲ山手線,品川,徒歩,14,82.89,2,1,1,1,0,5.0,10,19,267780.0,2229460.7310893955,1955,0.7300769288221675
パークタワー晴海,184800000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,11,71.42,3,1,1,1,0,13.97,2,6,187404.0,2587510.501260151,1127,0.6013745704467355
グラツィオーソ神楽坂　ウエスト,184800000,東京,新宿,東五軒町,東京メトロ東西線,神楽坂,徒歩,8,116.75,3,1,1,1,0,13.05,1,20,352717.0,1582869.3790149894,1294,0.36686635461290495
ワールドシティタワーズ　アクアタワー,184900000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,79.69,3,1,1,1,0,11.37,10,20,267780.0,2320240.933617769,1955,0.7300769288221675
